Christoph,berkeley.edu,Vauttier,52,43245,155,Drawing,Ecuador,0
Ravinder,llnl.gov,Duris,50,50578,167,Photography,Bolivia,0
Giuliano,yorku.ca,Pescio,59,29450,185,Basketball,Congo,0
Jozo,ntua.gr,Kavanagh,31,39683,178,Writing,Kuwait,0
Crystal,panasonic.com,Blumberg,23,50691,167,Painting,Cambodia,0
Lauren,sybase.com,Ungar,38,39624,163,Photography,Estonia,0
Edel,uga.edu,Gordesch,39,43260,167,Blogging,Palau,0
Azad,ac.uk,Schiller,30,44831,174,Sculpting,Sierra Leone,0
Zongming,uni-freiburg.de,Hallissey,36,52985,170,Cinema,Poland,0
Fangju,msn.com,Kalyanakrishnan,18,55210,166,Reading,Finland,0
Lisa,cas.cz,Gravano,33,63709,180,Singing,Lithuania,0
Karama,rpi.edu,Szymczak,21,48825,164,Programming,Lebanon,0
Weifeng,cas.cz,Balboni,23,65949,172,Painting,Paraguay,0
Fulong,ufl.edu,Tullis,18,47731,183,Cinema,Kosovo,0
Enrico,ogi.edu,Schlabach,37,51710,162,Programming,Paraguay,0
Arie,ac.jp,Picton,33,41979,168,Painting,Sweden,0
Xiaoqun,gmu.edu,Blaschka,25,45653,166,Running,Madagascar,0
Styliani,lehner.net,Perkins,36,56793,171,Blogging,Sao Tome and Principe,0
Yali,lante.com,Schwiegelshohn,23,57468,170,Tennis,Zimbabwe,0
Munehiko,dec.com,Haddley,54,46985,161,Travelling,Ivory Coast,0
Petr,cwi.nl,Ravasio,18,64057,155,Drawing,Swaziland,0
Jianhao,earthlink.net,Krider,22,41006,156,Drums,Nepal,0
Azuma,lri.fr,Pick,40,54965,173,Running,Croatia,0
Cassandra,unbc.ca,Anguilar,18,66741,164,Drawing,Italy,0
Harpal,ucsd.edu,Gosh,18,43292,165,Drums,Moldova,0
Jhyda,gmu.edu,Lorin,18,45868,169,Soccer,Slovenia,0
Jun,compaq.com,Jingmin,26,51192,175,Travelling,Comoros,0
Marino,auc.dk,Rill,29,43865,162,Travelling,Sudan,0
Moredachi,purdue.edu,Duggan,26,51165,170,Hockey,Slovenia,0
Neelam,forth.gr,Balcer,38,45086,159,Basketball,Vietnam,0
Giordano,uwaterloo.ca,Coscoy,24,54324,155,Tennis,Switzerland,0
Guanghui,cornell.edu,Dulin,18,33915,155,Guitar,Bosnia Herzegovina,0
Seonghee,cabofalso.com,Szpakowicz,27,64778,173,Photography,Chad,0
Soraja,conclusivestrategies.com,Fandrianto,18,59640,158,Soccer,Turkmenistan,0
Froduald,ogi.edu,Warschat,32,56853,161,Running,Argentina,0
Huu,lehner.net,Boden,18,60383,174,Basketball,Poland,0
Yoshiteru,nyu.edu,Knapik,18,42446,175,Football,St Kitts and Nevis,0
Aamod,twsu.edu,Ratz,21,70456,172,Sculpting,Egypt,0
Afzal,rpi.edu,Antognini,45,38473,167,Football,China,0
Rabi,nwu.edu,Ennals,32,54850,180,Programming,Ukraine,0
Johathan,uiuc.edu,Hasteer,23,23410,159,Writing,Japan,0
Hai,rice.edu,Reggio,24,64010,167,Photography,Armenia,0
Beshir,msn.com,McIlraith,29,36175,173,Drawing,Cambodia,0
Katharine,umb.edu,Chattergy,23,58878,171,Football,Estonia,0
Hwayong,auc.dk,Nergos,48,62344,168,Reading,Bahrain,0
Birkett,smu.edu,Arafa,41,29804,157,Volleyball,Central African Rep,0
Dekang,clustra.com,Ranft,19,49670,186,Football,Sierra Leone,0
Keshav,lehner.net,Guck,18,71223,168,Painting,Togo,0
Tiko,uni-sb.de,Choobineh,21,56973,163,Football,Chile,0
Ossama,unf.edu,Dahr,18,37848,155,Tennis,Dominica,0
Libero,sbphrd.com,Belleghem,19,52725,170,Piano,Bahrain,0
Raghu,yahoo.com,Abramov,18,40680,155,Guitar,Panama,0
Junling,cnr.it,Buttazzo,18,53501,167,Hockey,Oman,0
Fillia,uwindsor.ca,Rauglaudre,30,46704,157,Singing,Vatican City,0
Salim,cas.cz,Ateniese,42,55060,169,Programming,Seychelles,0
Dannz,uni-sb.de,McIlraith,24,43332,158,Volleyball,Barbados,0
Toyohide,uni-marburg.de,Stassinopoulos,18,35150,178,Writing,South Sudan,0
Kiyotoshi,bellatlantic.net,Cat,27,61881,157,Cinema,South Africa,0
Lynda,csufresno.edu,Meuss,40,45099,168,Painting,Brunei,0
Krishnan,purdue.edu,Banach,49,52787,156,Drums,Belgium,0
Sheilah,ac.uk,Boucherie,29,39848,155,Reading,Philippines,0
Lodewijk,unl.edu,Bao,18,47860,159,Reading,Indonesia,0
Tomomasa,ualberta.ca,Coorg,18,51580,160,Hockey,Philippines,0
Hillel,umd.edu,Kauffmann,38,53877,164,Reading,Guyana,0
Fumiyuki,bellatlantic.net,Geibel,35,27523,167,Drawing,Tunisia,0
Jenwei,conclusivestrategies.com,Barriere,23,74558,155,Basketball,Guatemala,0
Aurobindo,filemaker.com,Pajarola,47,46679,165,Basketball,Andorra,0
Ranga,baylor.edu,Routh,44,54246,168,Drawing,Vietnam,0
Mingsen,ucsb.edu,Abarbanel,27,59143,155,Drawing,Ghana,0
Hoa,fernuni-hagen.de,Collaud,59,50794,177,Gaming,Fiji,0
Benno,co.in,Carrive,54,64036,172,Drawing,Cape Verde,0
Justin,csufresno.edu,Retz,24,65088,177,Piano,Chad,0
Ram,edu.sg,Varnai,36,52116,177,Hockey,Fiji,0
Xinhau,edu.hk,Vaidyanathan,34,46810,183,Poker,Estonia,0
Armond,mitre.org,Bartschi,18,62974,172,Blogging,Algeria,0
Atila,sybase.com,Viccari,34,48255,178,Piano,Eritrea,0
Giampiero,umb.edu,Arbab,61,54155,173,Drums,Seychelles,0
Takenao,ucsb.edu,Musse,41,20000,158,Travelling,Chile,0
Sadaki,nwu.edu,Merckt,29,64518,179,Cinema,Honduras,0
Abdul,ucf.edu,Heckerman,25,55221,172,Football,Solomon Islands,0
Rajendra,sleepycat.com,Koshimizu,38,61816,169,Volleyball,Korea North,0
Miroslawa,uni-muenster.de,Feinberg,27,52820,169,Drums,Bangladesh,0
Kostas,toronto.edu,Suwa,51,44431,181,Writing,Syria,0
Pythagoras,ac.jp,Tchuente,34,58516,155,Drums,Macedonia,0
Gilles,lante.com,Schroff,18,54037,183,Reading,Central African Rep,0
Povl,uni-sb.de,Daskalova,38,55324,157,Volleyball,Malaysia,0
Kincho,microsoft.com,Rauscher,18,69778,163,Photography,Bhutan,0
Munir,microsoft.com,Rosen,18,42112,165,Tennis,Cameroon,0
Schuyler,nyu.edu,Alway,40,48923,173,Photography,Brunei,0
Arlaana,uni-marburg.de,Murrill,18,63959,184,Sculpting,Madagascar,0
Otomar,versata.com,Formenti,43,32338,158,Writing,United Kingdom,0
Gesualdo,telcordia.com,Bakhtiari,18,46143,164,Drawing,Fiji,0
Debasish,umich.edu,Wrigley,49,46701,182,Hockey,Jordan,0
Steve,cas.cz,Rive,38,61259,169,Singing,Switzerland,0
Yanni,sbphrd.com,Vegdahl,18,49510,158,Blogging,Macedonia,0
Pierpaolo,umass.edu,Benhamou,18,45231,178,Singing,Moldova,0
Dinkar,informix.com,Mittal,18,42878,162,Gaming,Turkey,0
Eberhard,memphis.edu,Suomi,25,26412,155,Tennis,India,0
Souvik,uqam.ca,Meyke,18,59347,176,Singing,Argentina,0
Hiroshi,forwiss.de,Eustace,22,57194,182,Hockey,Bahamas,0
Hayao,dec.com,Inenaga,56,30483,155,Tennis,Democratic Republic of Congo,0
Mansoor,dec.com,Kahl,18,27133,171,Writing,Tunisia,0
Ceri,ac.uk,Freedom,28,37404,177,Blogging,Burundi,0
Raewyn,baylor.edu,Erol,18,40729,172,Hockey,Solomon Islands,0
Yongqiao,clustra.com,Huberman,37,54646,172,Guitar,Nauru,0
Cornelius,concentric.net,Guckenheimer,45,52194,172,Photography,Ethiopia,0
Gianni,msn.com,Kaly,40,45900,166,Painting,Singapore,0
Christi,lri.fr,Sueyoshi,41,31215,155,Gaming,United Arab Emirates,0
Ananlada,imag.fr,Sweller,18,52533,172,Reading,Pakistan,0
Minsuk,edu.hk,Wyckoff,33,43635,161,Soccer,Malaysia,0
Zhibin,uiuc.edu,Talwar,55,55289,160,Photography,Palau,0
Ardian,poznan.pl,Ravishankar,18,42123,155,Reading,Yemen,0
Aantony,itc.it,Marjeta,18,44109,181,Drums,Switzerland,0
Sulin,lucent.com,Motwani,29,42798,155,Soccer,Netherlands,0
Gunilla,pi.it,Prini,26,39685,161,Skating,Israel,0
Kapil,umkc.edu,Adamczyk,18,55533,155,Skating,Brazil,0
Tareq,uni-mannheim.de,Schilier,27,49632,172,Poker,Rwanda,0
Douglas,co.in,Foulk,26,49649,174,Sculpting,Chad,0
Yoshiyuki,arizona.edu,Rajamony,36,48366,172,Painting,Djibouti,0
Alasdair,cwru.edu,Wetprasit,20,56572,161,Volleyball,Senegal,0
Amichai,newpaltz.edu,Paczkowski,30,45425,156,Volleyball,Sudan,0
Parick,ac.kr,Poehlman,26,52955,155,Gaming,Cambodia,0
Maciej,cas.cz,Bhanu,20,48698,169,Blogging,Maldives,0
Nayla,columbia.edu,Stary,19,48411,160,Blogging,Korea South,0
Servet,uwo.ca,Rezende,18,35794,155,Painting,El Salvador,0
Ting,earthlink.net,Kingham,33,43270,167,Basketball,Tuvalu,0
Dharmaraja,unizh.ch,VanScheik,24,32621,171,Hockey,Botswana,0
Fangqing,monmouth.edu,Ashraf,18,65190,155,Hockey,United States,0
Jingwen,hp.com,Xerokostas,25,56569,163,Poker,South Africa,0
Phenil,co.in,Mobasher,20,42805,184,Soccer,Guinea,0
Pratul,neu.edu,Karstu,18,52414,180,Writing,Eritrea,0
Panagiotis,sfu.ca,Cashman,29,60963,163,Basketball,Belize,0
Pierluigi,nodak.edu,Lundquist,18,44815,164,Reading,Thailand,0
KyungOh,compaq.com,Abate,18,53853,172,Sculpting,Maldives,0
Luiz,uni-mb.si,Viveros,51,51377,173,Programming,Philippines,0
Michal,rwth-aachen.de,Roeseler,45,45391,170,Programming,Turkey,0
Avner,uregina.ca,Aitken,53,39216,169,Sculpting,Denmark,0
Hazel,uni-mannheim.de,Kubierschky,18,34730,160,Soccer,Samoa,0
Eser,uu.se,Will,25,49503,175,Cinema,Mauritius,0
Fouad,broadquest.com,Giaccio,46,48900,167,Guitar,Iceland,0
Carolos,ask.com,Raoux,18,47217,157,Writing,Uruguay,0
Krishnamoorthy,sun.com,Bail,18,66591,178,Hockey,United States,0
Rogelio,uwindsor.ca,Fraysseix,32,49643,160,Reading,Angola,0
Roma,uni-mb.si,Sichman,23,77209,172,Tennis,Israel,0
Pum,washington.edu,Michaeli,34,56395,172,Programming,Mauritius,0
Miki,msn.com,Ortmann,32,55063,180,Soccer,Bolivia,0
Sakir,bellatlantic.net,Tollander,36,55003,167,Poker,Singapore,0
Zicheng,ul.pt,Winsborough,22,41229,174,Gaming,Bosnia Herzegovina,0
Hironao,labs.com,Gulla,28,26943,155,Tennis,Denmark,0
Dunja,njit.edu,Slagle,18,55003,155,Photography,Burundi,0
Sangyeun,informix.com,Eliyahu,28,42287,177,Singing,Cambodia,0
Ladjel,unical.it,Demiroz,53,40729,166,Travelling,Cuba,0
Vishu,unbc.ca,Mambella,30,52171,189,Drums,South Africa,0
Ranjan,itc.it,Bui,36,63621,181,Volleyball,Argentina,0
Aditya,uwo.ca,Stieger,63,48679,160,Football,Chile,0
Toshi,rpi.edu,Spalazzi,32,50852,170,Gaming,St Kitts and Nevis,0
Chihong,clarkson.edu,Azagury,27,66793,171,Volleyball,Palau,0
Finn,edu.hk,Zartmann,25,60468,193,Soccer,Venezuela,0
Shuhua,ab.ca,Morrow,18,46461,163,Writing,Ivory Coast,0
Helmar,uwaterloo.ca,Onuegbe,18,64699,155,Gaming,Greece,0
Bruna,okcu.edu,Grun,44,71505,164,Programming,Kazakhstan,0
Lofti,sbphrd.com,Drobnic,18,76204,161,Blogging,Cambodia,0
Eskil,nyu.edu,Chi,57,64936,173,Programming,Grenada,0
Reagan,rpi.edu,Maraist,18,45993,160,Tennis,Bahamas,0
Lang,verity.com,Cowan,31,58264,182,Gaming,Palau,0
Rajaram,smu.edu,Grinter,18,46861,165,Soccer,Paraguay,0
Esmond,auc.dk,Olken,25,34719,169,Blogging,Sri Lanka,0
Ilies,fernuni-hagen.de,Uthaisombut,20,58015,177,Writing,Brazil,0
Takayuli,sunysb.edu,Heisel,18,31148,176,Volleyball,Bolivia,0
Kweku,solidtech.com,Stamp,37,60966,155,Tennis,Marshall Islands,0
Georghios,ufl.edu,Khedro,18,50716,171,Football,St Lucia,0
Zhongzhi,concentric.net,Hanchek,18,59293,176,Gaming,Slovakia,0
Sidhar,ac.uk,Ballou,47,53369,161,Blogging,Morocco,0
Malu,wisc.edu,Hanchek,18,59202,172,Skating,Republic of Ireland,0
Kozo,imag.fr,Twardowski,51,64770,183,Reading,New Zealand,0
Hiroto,bell-labs.com,Rappoport,18,37496,172,Guitar,El Salvador,0
Conal,ucd.ie,Olech,41,44149,179,Piano,Venezuela,0
Petri,ac.uk,Tabuchi,21,67689,175,Singing,Iraq,0
Qiong,cti.gr,Priami,18,43971,155,Painting,Cape Verde,0
Olgo,umkc.edu,Khair,26,69165,169,Guitar,Korea North,0
Toshiaki,labs.com,Partsch,33,49080,168,Cinema,San Marino,0
Aurelie,prc.com,Minsker,37,44654,164,Programming,Mexico,0
Shinnichi,uic.edu,Ahn,45,44616,165,Photography,Costa Rica,0
Weiping,ucsd.edu,Deswarte,46,47145,155,Sculpting,Venezuela,0
Tsang,panasonic.com,Klupsz,20,32816,163,Cinema,Spain,0
Hongzhang,ac.uk,Decleir,49,64756,168,Volleyball,Italy,0
Zoe,uiuc.edu,Gahlot,18,40160,168,Volleyball,Vanuatu,0
Fred,ab.ca,Portugali,18,57524,178,Poker,Sri Lanka,0
Annegret,sdsc.edu,Dare,43,55058,155,Travelling,Belarus,0
Ganrav,filemaker.com,Drobnic,45,45436,184,Gaming,Cuba,0
Gowri,njit.edu,Shillner,18,49451,174,Sculpting,Brunei,0
Diomidis,broadquest.com,Twardowski,26,40765,163,Skating,Palau,0
Naranker,smu.edu,Selwood,37,39266,172,Singing,United Arab Emirates,0
Fakher,bell-labs.com,Kuwabara,19,43978,169,Writing,Tuvalu,0
Rafols,lehner.net,Kilgore,29,57595,155,Drums,South Africa,0
Karon,ibm.com,Gursel,26,49191,156,Writing,Togo,0
Wensheng,mit.edu,Brazdil,23,41245,166,Guitar,Somalia,0
Pnina,ucsd.edu,Zirkelbach,27,52103,181,Photography,Cameroon,0
Giorgos,purdue.edu,Osoba,62,60732,174,Painting,Liechtenstein,0
Jaerheen,filelmaker.com,Sidou,28,49735,164,Blogging,Denmark,0
Jintae,ac.jp,Mihaylov,19,46717,175,Painting,Palau,0
Sandy,sleepycat.com,Mingo,31,43783,156,Singing,Swaziland,0
Mitsuru,filemaker.com,Standera,43,47064,177,Programming,Sudan,0
Curd,columbia.edu,Orengo,40,49896,166,Tennis,Morocco,0
Ware,cas.cz,Kanneganti,54,53904,182,Blogging,Latvia,0
Elham,microsoft.com,Marrevee,36,50503,177,Football,Slovenia,0
Antonia,dauphine.fr,Iman,32,41238,155,Football,Peru,0
Masahiro,uni-muenster.de,Henseler,29,50247,157,Guitar,Uzbekistan,0
Gita,unf.edu,Maxson,18,43639,173,Guitar,Tonga,0
Jintae,ask.com,Dondis,22,52418,182,Skating,Costa Rica,0
Dongmyun,upenn.edu,Kogge,42,51639,172,Swimming,Japan,0
Abimbola,umkc.edu,Lewandowski,38,51904,181,Skating,Lebanon,0
Ferrante,uni-mb.si,Dinkloh,39,53620,166,Poker,United States,0
Frieda,oracle.com,Fergany,30,62754,186,Swimming,Portugal,0
Filip,ogi.edu,Eklundh,18,69864,169,Swimming,Liberia,0
Traugot,ac.be,Weisman,32,49053,183,Cinema,Pakistan,0
Estelle,lehner.net,Lavington,18,50655,168,Drawing,Chad,0
ChengFu,ou.edu,Pietro,21,68609,176,Volleyball,Suriname,0
Roddy,uwaterloo.ca,Ushio,40,55328,174,Volleyball,Indonesia,0
Yasemin,columbia.edu,Hobby,18,48060,169,Skating,Peru,0
Doub,unbc.ca,Quackenbush,29,49785,169,Football,Saint Vincent and the Grenadines,0
Guillermo,okcu.edu,Merel,18,55161,158,Basketball,Taiwan,0
Eddie,llnl.gov,Braunmuller,18,53577,180,Drums,Yemen,0
Rein,microsoft.com,Renz,47,53322,171,Drums,Taiwan,0
Edie,washington.edu,Vivekananda,26,32518,174,Reading,Belize,0
Imanuddin,evergreen.edu,Poss,19,34425,155,Basketball,Belize,0
Oren,ubs.com,Sylla,37,51029,155,Singing,Honduras,0
Tulika,berkeley.edu,Holmgren,18,38306,155,Gaming,Burundi,0
Zhiqun,sun.com,Manolakos,18,45766,164,Drawing,Switzerland,0
Yorick,berkeley.edu,Eskesen,22,32860,170,Singing,Guinea,0
Loss,duke.edu,Rieu,50,35147,182,Football,Ghana,0
Agostinho,sybase.com,Wuytack,25,51537,162,Writing,Ecuador,0
Qujun,clarkson.edu,Nagamachi,29,47254,155,Soccer,Finland,0
Ricky,uga.edu,Gregg,40,49624,177,Painting,Samoa,0
Roel,ac.be,Ebeling,23,41394,177,Volleyball,San Marino,0
JooFung,ucr.edu,Rowan,50,63962,169,Tennis,Tuvalu,0
Kenrick,upenn.edu,Krishnan,34,58165,173,Football,El Salvador,0
Funda,cwi.nl,Gottsman,50,46829,168,Poker,Nigeria,0
Rostam,ncr.com,Clapp,31,53851,160,Drawing,Guyana,0
Antonina,nyu.edu,Ginneken,43,31244,162,Running,Iraq,0
Suranjan,dec.com,Gupte,20,31556,169,Drawing,Korea North,0
Thanasis,stanford.edu,Straney,28,38338,174,Guitar,Senegal,0
Trijntje,csufresno.edu,Kempkens,45,49449,168,Swimming,Samoa,0
Surnjani,ogi.edu,Saraswat,35,53806,183,Guitar,Mauritius,0
Vangalur,unl.edu,Papelis,18,47662,170,Tennis,United Arab Emirates,0
Tefko,lante.com,Rauma,38,59563,185,Running,Sao Tome and Principe,0
Moheb,ou.edu,Brownrigg,48,52795,164,Piano,Republic of Ireland,0
Catalina,stanford.edu,McMorris,18,59045,179,Poker,Venezuela,0
Mingjian,poly.edu,Vazquez,35,58026,176,Cinema,Bolivia,0
Shao,llnl.gov,Shibasaki,33,70008,155,Photography,Bolivia,0
Rema,uni-mannheim.de,Mayerwieser,29,25244,183,Poker,Malawi,0
Pinio,uni-sb.de,Zhongxiu,26,58149,176,Gaming,Oman,0
Dadong,ncr.com,Stiver,33,63980,167,Drawing,Algeria,0
Rame,msstate.edu,Nitzan,18,44370,177,Reading,Chile,0
Eugen,acm.org,Buy,18,57644,167,Hockey,Russian Federation,0
Kyoo,njit.edu,Grizzle,18,55300,179,Basketball,Paraguay,0
Elizabeth,uni-mannheim.de,Kreutz,47,53503,174,Drums,Rwanda,0
Orrin,oracle.com,Zolla,31,61840,171,Guitar,Panama,0
Hongxing,poznan.pl,Manmatha,18,62282,164,Painting,Kosovo,0
Naoto,compaq.com,McClurg,21,38359,177,Volleyball,Czech Republic,0
Tetsushi,versata.com,Coney,18,45602,169,Volleyball,Barbados,0
Greta,concentric.net,Bhagavan,29,60195,162,Cinema,St Kitts and Nevis,0
Shuetsu,nwu.edu,Deo,18,56463,170,Blogging,Afghanistan,0
Shigeharu,ucr.edu,Schuchardt,38,63527,160,Skating,South Africa,0
Vasilios,earthlink.net,Shibasaki,18,37976,167,Swimming,Macedonia,0
Kousuke,cmu.edu,Zhang,18,42441,162,Piano,Marshall Islands,0
Takumi,intersys.com,Mezyk,31,55995,159,Soccer,Bosnia Herzegovina,0
Reto,uni-mannheim.de,Murugesan,33,47357,171,Sculpting,Norway,0
Atreye,ogi.edu,Prevel,39,42777,168,Skating,Maldives,0
Muhsen,verity.com,Diaconis,38,53591,156,Gaming,Solomon Islands,0
Yongmin,cabofalso.com,Lamparter,25,50743,158,Volleyball,Belarus,0
Hudai,ab.ca,Selwood,18,64911,155,Poker,United Kingdom,0
Pete,njit.edu,Ang,18,41292,155,Photography,Korea North,0
Jaechun,prc.com,Witschorik,22,28345,163,Travelling,Palau,0
Yeheskel,cti.gr,Potharst,18,54787,155,Hockey,Hungary,0
Kersti,informix.com,Gabalda,18,47953,155,Programming,Netherlands,0
Emily,umb.edu,Simkin,52,42782,160,Hockey,Switzerland,0
Zhenbing,acm.org,Winkels,47,43399,187,Reading,Norway,0
Naser,pitt.edu,Car,18,47408,157,Photography,Austria,0
Masayasu,ucsd.edu,Wolniewicz,18,48219,170,Singing,Suriname,0
Madge,wpi.edu,Giradot,18,55682,164,Travelling,Trinidad and Tobago,0
Eneia,airmail.net,Smotherman,18,50725,171,Painting,Lebanon,0
Fran,concordia.ca,Narahari,23,50483,181,Swimming,Syria,0
Hillel,airmail.net,Yabe,60,57380,170,Guitar,Comoros,0
Ulric,temple.edu,Olveszky,20,59326,182,Running,Brunei,0
Deekap,umich.edu,Gilon,26,45824,166,Cinema,Belgium,0
Corey,unf.edu,Lamparter,21,48919,178,Blogging,Luxembourg,0
Aristide,uni-sb.de,Jaklic,18,21590,176,Swimming,Lithuania,0
Pierpaolo,sunysb.edu,Pinar,52,44290,187,Running,Kenya,0
Adly,uni-muenster.de,Broos,18,48684,172,Reading,Ghana,0
Qingsheng,uregina.ca,Petersohn,25,29553,179,Football,Poland,0
Miriam,uu.se,Emden,35,45048,175,Reading,Armenia,0
Surveyors',yahoo.com,Tanemo,18,44500,159,Reading,Finland,0
Pasquale,njit.edu,Demleitner,18,33353,158,Volleyball,Iran,0
Manibrata,umkc.edu,Kruseman,29,57542,165,Piano,Marshall Islands,0
Hiroya,uiuc.edu,Tomas,20,59284,165,Drawing,Botswana,0
Fredrik,berkeley.edu,Monteverde,36,39002,163,Writing,South Sudan,0
Giulia,cwi.nl,Cohoon,27,38976,168,Running,Madagascar,0
Nectaria,msstate.edu,Ursu,18,61121,161,Swimming,United States,0
Vinton,uni-freiburg.de,Flagella,39,51307,163,Soccer,Kyrgyzstan,0
Donia,llnl.gov,Goktas,26,48179,168,Guitar,Estonia,0
Vassili,bellatlantic.net,Feldmann,36,40266,155,Travelling,Tuvalu,0
Oris,auth.gr,Cichosz,48,22433,161,Football,Sao Tome and Principe,0
Sedat,uic.edu,Aboutabl,30,42670,174,Programming,Latvia,0
Mabo,sun.com,Lueh,29,64768,159,Singing,Equatorial Guinea,0
Juliet,stanford.edu,Zetterberg,18,73618,200,Painting,Greece,0
Ilan,ucla.edu,Mussehl,23,36554,179,Drawing,Samoa,0
Kimikazu,edu.hk,Gras,33,44592,155,Singing,Lesotho,0
Nabuo,mit.edu,Korbar,46,42260,156,Poker,Malta,0
Serif,cas.cz,Landweber,39,48315,183,Gaming,St Lucia,0
Anselm,smu.edu,Rande,43,50020,170,Tennis,Belarus,0
Florentin,nodak.edu,Iwadera,31,57185,167,Running,Czech Republic,0
Wanda,msstate.edu,Sidebottom,23,42505,164,Running,Andorra,0
Annalina,ntua.gr,Wilhelm,31,46956,172,Travelling,Bangladesh,0
Motoyasu,toronto.edu,Bale,30,37527,175,Volleyball,Ukraine,0
Shigenori,uic.edu,Roccetti,36,62091,168,Swimming,Uganda,0
Xiaofeng,unbc.ca,Pruthi,18,54986,155,Poker,Lesotho,0
Eija,msn.com,Nozaka,43,56355,176,Swimming,Luxembourg,0
Hidde,intersys.com,Theodoratos,37,56324,174,Programming,Turkey,0
Genta,yahoo.com,Dami,18,72103,165,Drums,Saint Vincent and the Grenadines,0
Low,ucr.edu,Tarlescu,34,60909,162,Basketball,Uganda,0
Fuqing,ac.uk,Bui,37,49929,175,Running,Barbados,0
Doina,arizona.edu,Heydon,45,77624,162,Soccer,United States,0
Tohgoroh,umb.edu,Greenbaum,18,46547,172,Skating,Haiti,0
Sander,savera.com,Boreale,42,57937,159,Hockey,Hungary,0
Norwin,mitre.org,Parashkevov,30,62662,158,Skating,Chile,0
Sachiko,umb.edu,Older,35,44537,158,Reading,Malawi,0
Jerrold,informix.com,Karcich,18,39211,173,Poker,Iceland,0
Marghny,berkeley.edu,Burroughs,18,49740,155,Singing,Latvia,0
Tung,ibm.com,Ramiller,42,69994,155,Reading,Germany,0
Xiaoqiu,uga.edu,Macnee,18,53680,168,Blogging,Suriname,0
Theodore,edu.au,Aikenhead,27,52982,162,Drums,United Kingdom,0
Valentine,uga.edu,Dighe,65,56563,163,Hockey,Micronesia,0
Margherita,clarkson.edu,Remedios,29,70083,174,Volleyball,Zimbabwe,0
Mosfeq,okcu.edu,Phiphobmongkol,27,30516,172,Running,Nauru,0
Panagiotis,msn.com,Cherfaoui,41,51101,170,Poker,Guyana,0
Sergey,concentric.net,Elustondo,18,49113,171,Swimming,Estonia,0
Desmond,rwth-aachen.de,Rand,42,52677,167,Volleyball,France,0
Nageshwara,wpi.edu,Blankenship,58,42261,164,Travelling,Nigeria,0
Ortrun,lucent.com,Dopazo,18,36841,160,Football,Denmark,0
Kotaro,upenn.edu,Nadig,47,49401,168,Travelling,Netherlands,0
Shafeek,uni-mb.si,Bluthgen,18,40262,171,Volleyball,Turkey,0
Alston,duke.edu,Bavuso,18,47535,155,Football,Guatemala,0
Mang,ogi.edu,Mitsuhashi,18,57560,155,Running,Cameroon,0
Melvin,sdsc.edu,Emond,28,40811,169,Swimming,Bahamas,0
Ren,auc.dk,Togni,40,54693,178,Piano,Sudan,0
Naveena,tue.nl,Cacciabue,47,57134,170,Hockey,Malaysia,0
Koldo,forth.gr,Siemmens,47,46861,175,Soccer,Nigeria,0
Hrant,ibm.com,Henseler,18,30101,170,Singing,Maldives,0
Gabor,infomix.com,Strcalov,28,40321,179,Guitar,Saint Vincent and the Grenadines,0
Penousal,nodak.edu,Bauget,33,41417,176,Cinema,Niger,0
Masoud,lehner.net,Raschid,18,46602,167,Photography,Monaco,0
Shinsuke,columbia.edu,Hollenbach,27,45310,158,Photography,Senegal,0
Arvola,labs.com,Dimitriev,24,51633,171,Gaming,Uganda,0
Kikuo,zambeel.com,Sanetoh,38,73326,166,Poker,Antigua and Barbuda,0
Kazumiti,sun.com,Messina,18,56848,170,Hockey,Syria,0
Massimiliano,lbl.gov,Perkowski,34,39852,178,Gaming,Uruguay,0
Andrej,unical.it,Drach,18,49587,180,Piano,Georgia,0
Jagannathan,lbl.gov,Casaubieilh,31,52371,155,Reading,Japan,0
Raghubir,rwth-aachen.de,Miksch,33,38306,176,Running,India,0
Leighton,ac.jp,Theisinger,18,42872,172,Skating,El Salvador,0
Erwin,uni-freiburg.de,Kotani,31,64187,165,Football,Bahamas,0
Marjan,telcordia.com,Bavuso,18,71832,178,Swimming,Yemen,0
Mickey,ucf.edu,Suomi,30,55173,171,Poker,Jordan,0
Kinh,lbl.gov,Bluthgen,38,52828,160,Guitar,Hungary,0
Ameet,uta.edu,Heping,43,42168,164,Soccer,Ukraine,0
Oksana,ogi.edu,Boday,37,65275,164,Piano,Bolivia,0
Urban,msstate.edu,Woehl,36,38431,174,Gaming,Somalia,0
Shiyu,ul.pt,Gausemeier,28,50118,174,Skating,Kenya,0
Adrijana,ul.pt,Plesniewicz,62,41143,164,Skating,Lebanon,0
Keki,ucsb.edu,Korein,30,47850,167,Drawing,Sudan,0
Severin,poznan.pl,Kochskamper,29,53672,160,Blogging,Antigua and Barbuda,0
Munehiko,temple.edu,Colgate,19,32399,167,Guitar,Papua New Guinea,0
Aarne,rice.edu,Narlikar,42,49694,187,Running,Vanuatu,0
Subodh,uni-mannheim.de,Tretkoff,18,52485,164,Programming,Libya,0
Tessa,intersys.com,Tautenhahn,44,42074,192,Soccer,East Timor,0
Krishna,lri.fr,Renegar,18,39457,178,Poker,Bangladesh,0
Vishv,verity.com,Watrin,35,64437,155,Photography,Congo,0
Roelof,sdsc.edu,Tatsuta,26,43182,159,Painting,Armenia,0
